DATE,TIME,CLOSE,HIGH,LOW,OPEN,VOLUME
26/01/2017,09:41:00,9.685,9.685,9.685,9.685,30
26/01/2017,09:45:00,9.68,9.69,9.68,9.685,2998
26/01/2017,09:46:00,9.681,9.682,9.681,9.682,1400
26/01/2017,09:48:00,9.678,9.68,9.678,9.678,1786
26/01/2017,09:49:00,9.689,9.689,9.678,9.679,5444
26/01/2017,09:50:00,9.686,9.686,9.685,9.685,602
26/01/2017,09:51:00,9.68,9.686,9.68,9.686,628
26/01/2017,09:53:00,9.691,9.691,9.691,9.691,290
26/01/2017,09:54:00,9.68,9.68,9.68,9.68,500
26/01/2017,09:58:00,9.684,9.687,9.68,9.687,4886
26/01/2017,09:59:00,9.671,9.685,9.666,9.685,5370
26/01/2017,10:00:00,9.67,9.673,9.67,9.673,1080
26/01/2017,10:01:00,9.664,9.664,9.664,9.664,6
26/01/2017,10:02:00,9.669,9.669,9.669,9.669,704
26/01/2017,10:03:00,9.658,9.661,9.658,9.661,4827
26/01/2017,10:05:00,9.655,9.663,9.655,9.657,1726
26/01/2017,10:06:00,9.665,9.665,9.664,9.664,818
26/01/2017,10:07:00,9.656,9.656,9.656,9.656,317
26/01/2017,10:08:00,9.651,9.653,9.65,9.652,2534
26/01/2017,10:09:00,9.65,9.66,9.65,9.659,1041
26/01/2017,10:11:00,9.652,9.652,9.652,9.652,1106
26/01/2017,10:12:00,9.652,9.652,9.652,9.652,764
26/01/2017,10:13:00,9.664,9.664,9.658,9.658,2304
26/01/2017,10:15:00,9.656,9.66,9.656,9.66,720
26/01/2017,10:16:00,9.658,9.658,9.653,9.656,1919
26/01/2017,10:17:00,9.637,9.652,9.637,9.651,4090
26/01/2017,10:18:00,9.637,9.639,9.634,9.636,3308
26/01/2017,10:19:00,9.635,9.635,9.635,9.635,1905
26/01/2017,10:21:00,9.64,9.64,9.64,9.64,1204
26/01/2017,10:22:00,9.64,9.64,9.635,9.635,1165
26/01/2017,10:23:00,9.634,9.634,9.634,9.634,50
26/01/2017,10:24:00,9.637,9.637,9.634,9.634,1215
26/01/2017,10:25:00,9.624,9.643,9.623,9.639,31914
26/01/2017,10:26:00,9.622,9.623,9.62,9.623,6842
26/01/2017,10:27:00,9.62,9.622,9.62,9.621,5410
26/01/2017,10:28:00,9.58,9.62,9.58,9.62,35214
26/01/2017,10:29:00,9.601,9.601,9.58,9.58,11358
26/01/2017,10:32:00,9.616,9.625,9.603,9.603,15138
26/01/2017,10:33:00,9.622,9.622,9.62,9.62,2089
26/01/2017,10:34:00,9.631,9.631,9.625,9.625,1172
26/01/2017,10:35:00,9.632,9.632,9.619,9.619,4956
26/01/2017,10:36:00,9.633,9.633,9.633,9.633,1506
26/01/2017,10:37:00,9.638,9.638,9.636,9.636,2086
26/01/2017,10:38:00,9.641,9.641,9.639,9.639,4849
26/01/2017,10:39:00,9.625,9.625,9.625,9.625,15
26/01/2017,10:40:00,9.641,9.641,9.626,9.641,769
26/01/2017,10:41:00,9.665,9.665,9.626,9.626,17373
26/01/2017,10:42:00,9.658,9.658,9.656,9.656,4414
26/01/2017,10:43:00,9.658,9.658,9.658,9.658,1890
26/01/2017,10:44:00,9.665,9.665,9.654,9.658,16078
26/01/2017,10:47:00,9.657,9.661,9.657,9.657,1315
26/01/2017,10:48:00,9.657,9.657,9.657,9.657,42
26/01/2017,10:50:00,9.657,9.66,9.657,9.657,409
26/01/2017,10:52:00,9.657,9.661,9.657,9.66,6507
26/01/2017,10:53:00,9.658,9.658,9.658,9.658,1000
26/01/2017,10:54:00,9.661,9.661,9.658,9.658,2047
26/01/2017,10:56:00,9.662,9.662,9.662,9.662,336
26/01/2017,10:57:00,9.662,9.662,9.662,9.662,1650
26/01/2017,10:58:00,9.672,9.672,9.668,9.668,1688
26/01/2017,10:59:00,9.673,9.673,9.662,9.662,863
26/01/2017,11:00:00,9.684,9.684,9.673,9.673,3731
26/01/2017,11:01:00,9.685,9.685,9.678,9.678,1352
26/01/2017,11:02:00,9.678,9.678,9.678,9.678,1169
26/01/2017,11:05:00,9.683,9.683,9.677,9.678,3930
26/01/2017,11:06:00,9.681,9.682,9.678,9.68,5686
26/01/2017,11:07:00,9.681,9.683,9.675,9.679,8203
26/01/2017,11:08:00,9.678,9.687,9.678,9.683,2651
26/01/2017,11:09:00,9.677,9.679,9.677,9.679,304
26/01/2017,11:10:00,9.677,9.68,9.677,9.68,1209
26/01/2017,11:11:00,9.674,9.677,9.674,9.677,1974
26/01/2017,11:12:00,9.681,9.688,9.675,9.675,7226
26/01/2017,11:13:00,9.679,9.679,9.679,9.679,583
26/01/2017,11:14:00,9.686,9.687,9.677,9.677,4230
26/01/2017,11:15:00,9.688,9.688,9.688,9.688,339
26/01/2017,11:16:00,9.679,9.69,9.679,9.686,6431
26/01/2017,11:17:00,9.681,9.692,9.681,9.692,2352
26/01/2017,11:18:00,9.681,9.681,9.681,9.681,26
26/01/2017,11:20:00,9.691,9.691,9.682,9.682,1464
26/01/2017,11:21:00,9.694,9.694,9.691,9.691,3217
26/01/2017,11:22:00,9.693,9.694,9.684,9.694,1558
26/01/2017,11:24:00,9.696,9.696,9.693,9.693,4444
26/01/2017,11:25:00,9.699,9.699,9.699,9.699,1510
26/01/2017,11:27:00,9.699,9.699,9.688,9.688,893
26/01/2017,11:32:00,9.699,9.699,9.697,9.697,2047
26/01/2017,11:34:00,9.701,9.71,9.699,9.699,23152
26/01/2017,11:35:00,9.709,9.709,9.709,9.709,1245
26/01/2017,11:36:00,9.726,9.726,9.709,9.709,18892
26/01/2017,11:37:00,9.725,9.725,9.721,9.725,5318
26/01/2017,11:38:00,9.73,9.73,9.721,9.725,31869
26/01/2017,11:39:00,9.73,9.73,9.726,9.726,364
26/01/2017,11:40:00,9.723,9.73,9.723,9.73,1271
26/01/2017,11:41:00,9.729,9.729,9.723,9.723,1741
26/01/2017,11:42:00,9.739,9.74,9.729,9.73,16192
26/01/2017,11:43:00,9.743,9.743,9.74,9.74,1679
26/01/2017,11:45:00,9.745,9.745,9.74,9.743,13062
26/01/2017,11:46:00,9.74,9.745,9.736,9.736,2723
26/01/2017,11:47:00,9.741,9.741,9.741,9.741,500
26/01/2017,11:48:00,9.742,9.745,9.738,9.745,3056
26/01/2017,11:49:00,9.732,9.738,9.732,9.738,8215
26/01/2017,11:50:00,9.716,9.727,9.716,9.727,7315
26/01/2017,11:51:00,9.722,9.722,9.72,9.72,3112
26/01/2017,11:52:00,9.724,9.737,9.722,9.722,10366
26/01/2017,11:53:00,9.734,9.734,9.734,9.734,353
26/01/2017,11:54:00,9.725,9.734,9.725,9.734,2611
26/01/2017,11:55:00,9.725,9.734,9.725,9.734,1770
26/01/2017,11:56:00,9.725,9.725,9.725,9.725,514
26/01/2017,11:57:00,9.727,9.727,9.724,9.724,8243
26/01/2017,11:58:00,9.726,9.729,9.726,9.729,2743
26/01/2017,12:00:00,9.724,9.727,9.724,9.727,1993
26/01/2017,12:01:00,9.72,9.72,9.72,9.72,1445
26/01/2017,12:03:00,9.72,9.72,9.72,9.72,1643
26/01/2017,12:05:00,9.711,9.719,9.711,9.719,5229
26/01/2017,12:08:00,9.708,9.708,9.708,9.708,2092
26/01/2017,12:09:00,9.706,9.706,9.706,9.706,308
26/01/2017,12:10:00,9.691,9.705,9.691,9.703,15528
26/01/2017,12:11:00,9.699,9.699,9.698,9.698,3667
26/01/2017,12:12:00,9.691,9.691,9.691,9.691,20
26/01/2017,12:15:00,9.69,9.692,9.681,9.692,8172
26/01/2017,12:17:00,9.681,9.686,9.68,9.681,5139
26/01/2017,12:21:00,9.678,9.678,9.672,9.672,3710
26/01/2017,12:22:00,9.686,9.686,9.686,9.686,1319
26/01/2017,12:23:00,9.677,9.677,9.677,9.677,2782
26/01/2017,12:27:00,9.677,9.677,9.676,9.677,4537
26/01/2017,12:30:00,9.682,9.682,9.682,9.682,400
26/01/2017,12:36:00,9.672,9.674,9.672,9.674,1322
26/01/2017,12:40:00,9.674,9.681,9.674,9.677,7113
26/01/2017,12:41:00,9.674,9.674,9.674,9.674,26
26/01/2017,12:43:00,9.671,9.673,9.671,9.673,1051
26/01/2017,12:45:00,9.674,9.674,9.669,9.671,5239
26/01/2017,12:47:00,9.681,9.681,9.674,9.674,2872
26/01/2017,12:54:00,9.66,9.677,9.66,9.677,26684
26/01/2017,12:57:00,9.648,9.648,9.648,9.648,517
26/01/2017,12:59:00,9.623,9.648,9.623,9.648,23231
26/01/2017,13:00:00,9.621,9.621,9.621,9.621,676
26/01/2017,13:02:00,9.633,9.633,9.632,9.632,8730
26/01/2017,13:05:00,9.627,9.627,9.627,9.627,1289
26/01/2017,13:06:00,9.625,9.625,9.625,9.625,105
26/01/2017,13:07:00,9.627,9.627,9.627,9.627,2597
26/01/2017,13:08:00,9.638,9.638,9.631,9.631,1347
26/01/2017,13:09:00,9.638,9.638,9.638,9.638,435
26/01/2017,13:10:00,9.638,9.638,9.638,9.638,700
26/01/2017,13:11:00,9.647,9.647,9.638,9.638,10092
26/01/2017,13:13:00,9.639,9.639,9.639,9.639,331
26/01/2017,13:16:00,9.655,9.655,9.646,9.646,8261
26/01/2017,13:20:00,9.648,9.648,9.648,9.648,685
26/01/2017,13:22:00,9.645,9.655,9.645,9.655,4480
26/01/2017,13:24:00,9.641,9.648,9.641,9.648,8789
26/01/2017,13:31:00,9.636,9.636,9.636,9.636,519
26/01/2017,13:32:00,9.626,9.635,9.621,9.635,4202
26/01/2017,13:33:00,9.624,9.624,9.624,9.624,168
26/01/2017,13:34:00,9.628,9.628,9.626,9.626,3893
26/01/2017,13:38:00,9.633,9.633,9.633,9.633,200
26/01/2017,13:45:00,9.624,9.626,9.623,9.626,10753
26/01/2017,13:49:00,9.63,9.63,9.63,9.63,2050
26/01/2017,13:50:00,9.627,9.631,9.627,9.631,2643
26/01/2017,13:51:00,9.631,9.631,9.631,9.631,1256
26/01/2017,13:53:00,9.641,9.641,9.641,9.641,100
26/01/2017,13:54:00,9.634,9.634,9.634,9.634,7
26/01/2017,13:55:00,9.634,9.634,9.634,9.634,11
26/01/2017,13:58:00,9.631,9.634,9.629,9.634,1959
26/01/2017,13:59:00,9.629,9.629,9.629,9.629,99
26/01/2017,14:00:00,9.632,9.637,9.63,9.63,3691
26/01/2017,14:01:00,9.633,9.634,9.633,9.634,697
26/01/2017,14:03:00,9.63,9.633,9.63,9.633,1300
26/01/2017,14:04:00,9.63,9.63,9.63,9.63,205
26/01/2017,14:06:00,9.624,9.63,9.624,9.63,967
26/01/2017,14:07:00,9.624,9.626,9.624,9.624,3048
26/01/2017,14:12:00,9.625,9.625,9.625,9.625,520
26/01/2017,14:13:00,9.621,9.621,9.62,9.62,7323
26/01/2017,14:14:00,9.621,9.625,9.62,9.62,8546
26/01/2017,14:16:00,9.633,9.633,9.628,9.628,919
26/01/2017,14:17:00,9.638,9.638,9.638,9.638,60
26/01/2017,14:18:00,9.639,9.639,9.639,9.639,24
26/01/2017,14:23:00,9.639,9.639,9.639,9.639,70
26/01/2017,14:25:00,9.641,9.643,9.641,9.643,506
26/01/2017,14:26:00,9.645,9.645,9.643,9.643,1601
26/01/2017,14:27:00,9.642,9.642,9.642,9.642,50
26/01/2017,14:28:00,9.64,9.642,9.64,9.642,3415
26/01/2017,14:29:00,9.639,9.639,9.639,9.639,1341
26/01/2017,14:30:00,9.638,9.638,9.629,9.637,3223
26/01/2017,14:31:00,9.64,9.64,9.64,9.64,25
26/01/2017,14:33:00,9.636,9.636,9.636,9.636,300
26/01/2017,14:36:00,9.643,9.643,9.636,9.636,6501
26/01/2017,14:38:00,9.641,9.643,9.641,9.641,11333
26/01/2017,14:39:00,9.64,9.642,9.64,9.642,1994
26/01/2017,14:40:00,9.636,9.637,9.636,9.637,3284
26/01/2017,14:44:00,9.636,9.636,9.636,9.636,1452
26/01/2017,14:46:00,9.64,9.64,9.636,9.636,3195
26/01/2017,14:48:00,9.64,9.64,9.64,9.64,72
26/01/2017,14:49:00,9.64,9.64,9.64,9.64,29
26/01/2017,14:50:00,9.638,9.64,9.638,9.64,3417
26/01/2017,14:51:00,9.638,9.638,9.637,9.637,2323
26/01/2017,14:52:00,9.639,9.639,9.639,9.639,1368
26/01/2017,14:53:00,9.635,9.64,9.635,9.64,3451
26/01/2017,14:55:00,9.638,9.638,9.637,9.637,791
26/01/2017,14:56:00,9.645,9.645,9.639,9.639,1942
26/01/2017,14:59:00,9.639,9.64,9.639,9.64,1098
26/01/2017,15:01:00,9.644,9.644,9.638,9.638,3023
26/01/2017,15:03:00,9.643,9.644,9.643,9.644,298
26/01/2017,15:04:00,9.641,9.643,9.641,9.643,41
26/01/2017,15:05:00,9.644,9.644,9.644,9.644,323
26/01/2017,15:06:00,9.65,9.65,9.646,9.646,4287
26/01/2017,15:07:00,9.651,9.651,9.651,9.651,1714
26/01/2017,15:08:00,9.645,9.656,9.645,9.652,3822
26/01/2017,15:09:00,9.648,9.648,9.648,9.648,1351
26/01/2017,15:11:00,9.643,9.643,9.643,9.643,831
26/01/2017,15:12:00,9.643,9.643,9.643,9.643,519
26/01/2017,15:14:00,9.643,9.643,9.643,9.643,10
26/01/2017,15:16:00,9.641,9.641,9.641,9.641,1494
26/01/2017,15:17:00,9.639,9.64,9.639,9.64,1615
26/01/2017,15:18:00,9.642,9.642,9.639,9.639,2921
26/01/2017,15:19:00,9.642,9.642,9.642,9.642,931
26/01/2017,15:20:00,9.649,9.649,9.647,9.647,2844
26/01/2017,15:21:00,9.646,9.646,9.646,9.646,1326
26/01/2017,15:22:00,9.645,9.645,9.645,9.645,524
26/01/2017,15:23:00,9.641,9.643,9.641,9.643,953
26/01/2017,15:24:00,9.646,9.646,9.643,9.643,2257
26/01/2017,15:25:00,9.641,9.645,9.641,9.645,4183
26/01/2017,15:27:00,9.642,9.642,9.64,9.64,25
26/01/2017,15:28:00,9.647,9.647,9.646,9.646,1919
26/01/2017,15:32:00,9.658,9.658,9.658,9.658,68
26/01/2017,15:33:00,9.659,9.659,9.654,9.654,777
26/01/2017,15:34:00,9.655,9.655,9.655,9.655,31
26/01/2017,15:35:00,9.657,9.657,9.655,9.655,1656
26/01/2017,15:36:00,9.647,9.654,9.647,9.654,1677
26/01/2017,15:37:00,9.649,9.655,9.649,9.654,1884
26/01/2017,15:39:00,9.651,9.651,9.651,9.651,73
26/01/2017,15:40:00,9.65,9.655,9.648,9.651,7966
26/01/2017,15:41:00,9.647,9.653,9.647,9.647,887
26/01/2017,15:42:00,9.645,9.646,9.645,9.646,772
26/01/2017,15:44:00,9.642,9.642,9.642,9.642,200
26/01/2017,15:45:00,9.646,9.646,9.645,9.645,5243
26/01/2017,15:46:00,9.644,9.648,9.644,9.648,2802
26/01/2017,15:47:00,9.644,9.648,9.644,9.648,5480
26/01/2017,15:48:00,9.641,9.641,9.639,9.639,311
26/01/2017,15:49:00,9.642,9.643,9.641,9.641,2897
26/01/2017,15:50:00,9.638,9.644,9.637,9.643,3336
26/01/2017,15:52:00,9.631,9.631,9.631,9.631,22
26/01/2017,15:53:00,9.635,9.635,9.635,9.635,338
26/01/2017,15:54:00,9.63,9.635,9.63,9.635,3590
26/01/2017,15:56:00,9.627,9.627,9.62,9.622,2872
26/01/2017,15:57:00,9.627,9.631,9.623,9.625,3820
26/01/2017,15:58:00,9.629,9.629,9.627,9.627,2043
26/01/2017,15:59:00,9.621,9.623,9.621,9.623,1125
26/01/2017,16:00:00,9.622,9.623,9.62,9.621,8349
26/01/2017,16:01:00,9.635,9.635,9.62,9.62,9890
26/01/2017,16:02:00,9.624,9.633,9.624,9.631,2501
26/01/2017,16:03:00,9.625,9.625,9.625,9.625,1288
26/01/2017,16:04:00,9.616,9.621,9.616,9.621,2895
26/01/2017,16:05:00,9.613,9.613,9.61,9.612,3001
26/01/2017,16:06:00,9.606,9.61,9.606,9.61,3212
26/01/2017,16:08:00,9.596,9.6,9.595,9.6,6621
26/01/2017,16:09:00,9.594,9.594,9.594,9.594,1348
26/01/2017,16:10:00,9.59,9.59,9.59,9.59,154
26/01/2017,16:11:00,9.596,9.596,9.595,9.595,727
26/01/2017,16:13:00,9.591,9.593,9.591,9.593,2821
26/01/2017,16:14:00,9.594,9.594,9.592,9.593,4738
26/01/2017,16:15:00,9.595,9.596,9.595,9.596,1360
26/01/2017,16:16:00,9.607,9.607,9.601,9.601,7137
26/01/2017,16:17:00,9.595,9.599,9.595,9.599,4506
26/01/2017,16:18:00,9.608,9.608,9.599,9.599,4273
26/01/2017,16:19:00,9.611,9.611,9.606,9.608,1016
26/01/2017,16:20:00,9.613,9.613,9.608,9.61,2854
26/01/2017,16:21:00,9.617,9.617,9.613,9.613,1306
26/01/2017,16:22:00,9.62,9.62,9.62,9.62,5797
26/01/2017,16:23:00,9.626,9.626,9.626,9.626,750
26/01/2017,16:24:00,9.626,9.626,9.626,9.626,752
26/01/2017,16:25:00,9.626,9.626,9.626,9.626,246
26/01/2017,16:26:00,9.635,9.635,9.635,9.635,428
26/01/2017,16:27:00,9.631,9.631,9.625,9.627,4069
26/01/2017,16:28:00,9.64,9.64,9.636,9.636,7754
26/01/2017,16:29:00,9.644,9.644,9.635,9.64,9901
26/01/2017,16:30:00,9.638,9.64,9.638,9.64,2892
26/01/2017,16:31:00,9.635,9.635,9.635,9.635,939
26/01/2017,16:32:00,9.63,9.634,9.621,9.634,8304
26/01/2017,16:33:00,9.627,9.627,9.627,9.627,1488
26/01/2017,16:34:00,9.63,9.63,9.63,9.63,1484
26/01/2017,16:35:00,9.641,9.641,9.634,9.634,1047
26/01/2017,16:36:00,9.633,9.635,9.633,9.635,2857
26/01/2017,16:38:00,9.639,9.639,9.639,9.639,721
26/01/2017,16:39:00,9.631,9.631,9.631,9.631,1470
26/01/2017,16:40:00,9.634,9.634,9.634,9.634,949
26/01/2017,16:41:00,9.634,9.634,9.633,9.633,1202
26/01/2017,16:42:00,9.63,9.637,9.63,9.637,3851
26/01/2017,16:43:00,9.629,9.63,9.629,9.63,1028
26/01/2017,16:44:00,9.627,9.63,9.627,9.63,703
26/01/2017,16:45:00,9.632,9.632,9.626,9.626,3130
26/01/2017,16:47:00,9.632,9.632,9.63,9.63,1693
26/01/2017,16:48:00,9.629,9.634,9.628,9.634,4170
26/01/2017,16:50:00,9.627,9.627,9.627,9.627,591
26/01/2017,16:51:00,9.627,9.627,9.623,9.625,2985
26/01/2017,16:53:00,9.623,9.626,9.623,9.626,2727
26/01/2017,16:54:00,9.621,9.623,9.619,9.62,2549
26/01/2017,16:56:00,9.62,9.622,9.62,9.622,3647
26/01/2017,16:57:00,9.621,9.621,9.619,9.619,1991
26/01/2017,16:58:00,9.622,9.622,9.622,9.622,352
26/01/2017,16:59:00,9.619,9.624,9.619,9.624,2022
26/01/2017,17:00:00,9.623,9.623,9.617,9.618,3222
26/01/2017,17:01:00,9.62,9.62,9.62,9.62,1049
26/01/2017,17:02:00,9.617,9.619,9.617,9.619,1924
26/01/2017,17:03:00,9.6,9.616,9.597,9.616,8285
26/01/2017,17:04:00,9.596,9.6,9.592,9.6,9223
26/01/2017,17:05:00,9.597,9.597,9.596,9.596,1327
26/01/2017,17:06:00,9.605,9.605,9.605,9.605,196
26/01/2017,17:08:00,9.606,9.606,9.606,9.606,400
26/01/2017,17:09:00,9.617,9.617,9.607,9.607,3618
26/01/2017,17:10:00,9.623,9.623,9.622,9.622,5841
26/01/2017,17:13:00,9.615,9.62,9.615,9.62,3298
26/01/2017,17:14:00,9.615,9.617,9.615,9.617,2803
26/01/2017,17:15:00,9.616,9.616,9.616,9.616,1704
26/01/2017,17:16:00,9.617,9.617,9.617,9.617,1458
26/01/2017,17:17:00,9.623,9.623,9.62,9.62,667
26/01/2017,17:18:00,9.624,9.625,9.624,9.624,2670
26/01/2017,17:19:00,9.624,9.625,9.624,9.625,992
26/01/2017,17:20:00,9.626,9.626,9.621,9.622,2171
26/01/2017,17:21:00,9.614,9.623,9.614,9.623,2733
26/01/2017,17:22:00,9.6,9.611,9.6,9.611,1587
26/01/2017,17:23:00,9.598,9.599,9.598,9.599,1280
26/01/2017,17:25:00,9.587,9.592,9.586,9.587,3559
26/01/2017,17:26:00,9.587,9.59,9.587,9.59,1933
26/01/2017,17:27:00,9.588,9.589,9.588,9.589,391
26/01/2017,17:28:00,9.588,9.589,9.588,9.588,1546
26/01/2017,17:29:00,9.58,9.588,9.58,9.588,6200
26/01/2017,17:30:00,9.578,9.584,9.577,9.584,1412
26/01/2017,17:36:00,9.578,9.578,9.578,9.578,385609
26/01/2017,17:36:00,9.632,9.632,9.632,9.632,5954
27/01/2017,09:04:00,9.626,9.626,9.626,9.626,79
27/01/2017,09:05:00,9.625,9.626,9.625,9.626,769
27/01/2017,09:06:00,9.605,9.615,9.602,9.615,3718
27/01/2017,09:07:00,9.584,9.606,9.577,9.606,3105
27/01/2017,09:08:00,9.569,9.572,9.569,9.572,72
27/01/2017,09:09:00,9.5,9.55,9.5,9.55,28688
27/01/2017,09:10:00,9.515,9.515,9.5,9.5,3071
27/01/2017,09:11:00,9.517,9.517,9.505,9.505,2726
27/01/2017,09:12:00,9.525,9.529,9.517,9.517,4930
27/01/2017,09:14:00,9.51,9.517,9.51,9.517,13331
27/01/2017,09:15:00,9.5,9.514,9.5,9.505,4900
27/01/2017,09:16:00,9.5,9.514,9.5,9.51,1722
27/01/2017,09:18:00,9.496,9.501,9.496,9.501,6911
27/01/2017,09:19:00,9.48,9.505,9.48,9.5,13728
27/01/2017,09:20:00,9.48,9.492,9.48,9.492,22920
27/01/2017,09:21:00,9.488,9.488,9.488,9.488,356
27/01/2017,09:22:00,9.48,9.48,9.48,9.48,1406
27/01/2017,09:23:00,9.475,9.483,9.475,9.475,5915
27/01/2017,09:24:00,9.477,9.477,9.477,9.477,528
27/01/2017,09:25:00,9.482,9.483,9.477,9.479,5804
27/01/2017,09:26:00,9.474,9.481,9.472,9.481,5997
27/01/2017,09:27:00,9.479,9.479,9.474,9.476,8544
27/01/2017,09:28:00,9.476,9.476,9.476,9.476,3376
27/01/2017,09:29:00,9.485,9.485,9.479,9.479,4604
27/01/2017,09:30:00,9.483,9.495,9.483,9.495,829
27/01/2017,09:31:00,9.487,9.497,9.487,9.496,748
27/01/2017,09:33:00,9.507,9.514,9.488,9.504,12196
27/01/2017,09:35:00,9.502,9.507,9.502,9.507,4047
27/01/2017,09:42:00,9.51,9.51,9.504,9.509,1373
27/01/2017,09:43:00,9.493,9.504,9.493,9.504,5252
27/01/2017,09:44:00,9.498,9.498,9.498,9.498,210
27/01/2017,09:45:00,9.496,9.496,9.496,9.496,445
27/01/2017,09:47:00,9.49,9.49,9.49,9.49,200
27/01/2017,09:48:00,9.488,9.488,9.488,9.488,666
27/01/2017,09:49:00,9.484,9.488,9.483,9.488,1468
27/01/2017,09:50:00,9.479,9.482,9.479,9.48,1519
27/01/2017,09:51:00,9.475,9.478,9.475,9.478,1285
27/01/2017,09:52:00,9.471,9.471,9.471,9.471,365
27/01/2017,09:53:00,9.481,9.481,9.47,9.47,2460
27/01/2017,09:55:00,9.474,9.485,9.474,9.483,17073
27/01/2017,09:56:00,9.47,9.475,9.47,9.472,1754
27/01/2017,09:57:00,9.47,9.474,9.469,9.472,6030
27/01/2017,09:58:00,9.468,9.478,9.468,9.473,3500
27/01/2017,10:00:00,9.466,9.466,9.466,9.466,1517
27/01/2017,10:02:00,9.46,9.46,9.46,9.46,13
27/01/2017,10:03:00,9.46,9.467,9.46,9.467,1243
27/01/2017,10:05:00,9.46,9.46,9.46,9.46,442
27/01/2017,10:06:00,9.458,9.46,9.458,9.46,2000
27/01/2017,10:07:00,9.453,9.457,9.453,9.457,1348
27/01/2017,10:08:00,9.453,9.457,9.453,9.457,2810
27/01/2017,10:10:00,9.452,9.452,9.452,9.452,1438
27/01/2017,10:11:00,9.447,9.451,9.447,9.451,7123
27/01/2017,10:12:00,9.441,9.443,9.439,9.443,3077
27/01/2017,10:14:00,9.446,9.446,9.442,9.442,5014
27/01/2017,10:15:00,9.435,9.446,9.435,9.446,2238
27/01/2017,10:16:00,9.432,9.432,9.432,9.432,380
27/01/2017,10:17:00,9.43,9.431,9.425,9.431,8461
27/01/2017,10:18:00,9.43,9.43,9.426,9.426,16864
27/01/2017,10:19:00,9.423,9.426,9.423,9.426,2600
27/01/2017,10:20:00,9.412,9.423,9.412,9.423,2337
27/01/2017,10:21:00,9.418,9.418,9.411,9.411,2703
27/01/2017,10:22:00,9.41,9.411,9.41,9.411,579
27/01/2017,10:23:00,9.419,9.419,9.415,9.415,4963
27/01/2017,10:24:00,9.425,9.425,9.425,9.425,992
27/01/2017,10:25:00,9.435,9.435,9.421,9.426,7623
27/01/2017,10:26:00,9.43,9.43,9.43,9.43,400
27/01/2017,10:28:00,9.434,9.434,9.434,9.434,718
27/01/2017,10:29:00,9.428,9.43,9.428,9.43,1323
27/01/2017,10:31:00,9.428,9.428,9.428,9.428,9
27/01/2017,10:32:00,9.428,9.428,9.428,9.428,398
27/01/2017,10:35:00,9.423,9.428,9.423,9.428,4304
27/01/2017,10:36:00,9.423,9.423,9.423,9.423,372
27/01/2017,10:38:00,9.429,9.43,9.429,9.43,1201
27/01/2017,10:39:00,9.43,9.43,9.429,9.429,4699
27/01/2017,10:41:00,9.431,9.431,9.426,9.43,3309
27/01/2017,10:43:00,9.43,9.43,9.43,9.43,635
27/01/2017,10:44:00,9.428,9.428,9.42,9.425,9935
27/01/2017,10:45:00,9.421,9.431,9.421,9.431,427
27/01/2017,10:46:00,9.427,9.427,9.427,9.427,300
27/01/2017,10:47:00,9.425,9.425,9.419,9.42,4256
27/01/2017,10:48:00,9.433,9.433,9.425,9.425,4383
27/01/2017,10:49:00,9.432,9.44,9.432,9.433,11573
27/01/2017,10:50:00,9.44,9.44,9.432,9.432,7676
27/01/2017,10:51:00,9.427,9.427,9.427,9.427,388
27/01/2017,10:53:00,9.427,9.427,9.427,9.427,305
27/01/2017,10:55:00,9.425,9.431,9.425,9.431,1825
27/01/2017,10:56:00,9.426,9.426,9.426,9.426,1706
27/01/2017,10:57:00,9.423,9.426,9.423,9.426,2541
27/01/2017,10:58:00,9.429,9.429,9.425,9.425,1010
27/01/2017,10:59:00,9.424,9.424,9.424,9.424,1130
27/01/2017,11:00:00,9.43,9.43,9.43,9.43,320
27/01/2017,11:01:00,9.439,9.441,9.432,9.434,4588
27/01/2017,11:02:00,9.432,9.432,9.432,9.432,1080
27/01/2017,11:03:00,9.429,9.43,9.429,9.43,4083
27/01/2017,11:04:00,9.437,9.437,9.437,9.437,602
27/01/2017,11:05:00,9.44,9.441,9.44,9.441,3831
27/01/2017,11:06:00,9.438,9.438,9.438,9.438,100
27/01/2017,11:07:00,9.431,9.434,9.43,9.434,4668
27/01/2017,11:08:00,9.434,9.434,9.434,9.434,793
27/01/2017,11:09:00,9.43,9.434,9.43,9.433,5860
27/01/2017,11:10:00,9.433,9.433,9.427,9.432,1132
27/01/2017,11:13:00,9.426,9.428,9.426,9.428,2490
27/01/2017,11:14:00,9.424,9.424,9.424,9.424,742
27/01/2017,11:15:00,9.419,9.422,9.419,9.422,1443
27/01/2017,11:16:00,9.419,9.419,9.419,9.419,15
27/01/2017,11:17:00,9.415,9.419,9.415,9.419,373
27/01/2017,11:18:00,9.415,9.415,9.415,9.415,1655
27/01/2017,11:19:00,9.409,9.41,9.409,9.41,612
27/01/2017,11:20:00,9.405,9.408,9.405,9.408,1939
27/01/2017,11:21:00,9.404,9.412,9.404,9.412,1779
27/01/2017,11:22:00,9.405,9.405,9.405,9.405,308
27/01/2017,11:24:00,9.41,9.41,9.405,9.405,1846
27/01/2017,11:25:00,9.405,9.405,9.405,9.405,2465
27/01/2017,11:27:00,9.405,9.405,9.405,9.405,2580
